x,y,value
0.9,0.47,0.51795416
0.91,0.47,0.519066
0.92,0.47,0.52013644
0.93,0.47,0.52116692
0.94,0.47,0.52215888
0.95,0.47,0.52311368
0.96,0.47,0.52403264
0.97,0.47,0.52491707
0.98,0.47,0.52576819
0.99,0.47,0.52658721
1,0.47,0.52737529
-1,0.48,-0.51227969
-0.99,0.48,-0.51151416
-0.98,0.48,-0.51071858
-0.97,0.48,-0.50989182
-0.96,0.48,-0.50903272
-0.95,0.48,-0.50814005
-0.94,0.48,-0.50721258
-0.93,0.48,-0.50624902
-0.92,0.48,-0.50524803
-0.91,0.48,-0.50420824
-0.9,0.48,-0.50312823
-0.89,0.48,-0.50200653
-0.88,0.48,-0.50084163
-0.87,0.48,-0.49963198
-0.86,0.48,-0.49837597
-0.85,0.48,-0.49707195
-0.84,0.48,-0.49571821
-0.83,0.48,-0.494313
-0.82,0.48,-0.49285453
-0.81,0.48,-0.49134093
-0.8,0.48,-0.4897703
-0.79,0.48,-0.48814069
-0.78,0.48,-0.48645009
-0.77,0.48,-0.48469644
-0.76,0.48,-0.48287763
-0.75,0.48,-0.48099149
-0.74,0.48,-0.47903582
-0.73,0.48,-0.47700834
-0.72,0.48,-0.47490674
-0.71,0.48,-0.47272865
-0.7,0.48,-0.47047167
-0.69,0.48,-0.46813333
-0.68,0.48,-0.46571112
-0.67,0.48,-0.4632025
-0.66,0.48,-0.46060487
-0.65,0.48,-0.4579156
-0.64,0.48,-0.45513202
-0.63,0.48,-0.45225143
-0.62,0.48,-0.4492711
-0.61,0.48,-0.44618825
-0.6,0.48,-0.44300011
-0.59,0.48,-0.43970386
-0.58,0.48,-0.4362967
-0.57,0.48,-0.43277579
-0.56,0.48,-0.42913829
-0.55,0.48,-0.42538139
-0.54,0.48,-0.42150224
-0.53,0.48,-0.41749805
-0.52,0.48,-0.41336603
-0.51,0.48,-0.40910343
-0.5,0.48,-0.40470752
-0.49,0.48,-0.40017565
-0.48,0.48,-0.3955052
-0.47,0.48,-0.39069362
-0.46,0.48,-0.38573845
-0.45,0.48,-0.38063729
-0.44,0.48,-0.37538788
-0.43,0.48,-0.36998803
-0.42,0.48,-0.36443568
-0.41,0.48,-0.35872893
-0.4,0.48,-0.35286599
-0.39,0.48,-0.34684525
-0.38,0.48,-0.34066526
-0.37,0.48,-0.33432476
-0.36,0.48,-0.32782268
-0.35,0.48,-0.32115817
-0.34,0.48,-0.3143306
-0.33,0.48,-0.30733958
-0.32,0.48,-0.30018494
-0.31,0.48,-0.29286682
-0.3,0.48,-0.28538559
-0.29,0.48,-0.27774193
-0.28,0.48,-0.2699368
-0.27,0.48,-0.26197147
-0.26,0.48,-0.25384752
-0.25,0.48,-0.24556687
-0.24,0.48,-0.23713174
-0.23,0.48,-0.22854471
-0.22,0.48,-0.2198087
-0.21,0.48,-0.21092695
-0.2,0.48,-0.20190308
-0.19,0.48,-0.19274103
-0.18,0.48,-0.1834451
-0.17,0.48,-0.17401994
-0.16,0.48,-0.16447051
-0.15,0.48,-0.15480214
-0.14,0.48,-0.14502047
-0.13,0.48,-0.13513144
-0.12,0.48,-0.12514132
-0.11,0.48,-0.11505667
-0.1,0.48,-0.10488431
-0.09,0.48,-0.094631329
-0.08,0.48,-0.084305063
-0.07,0.48,-0.073913067
-0.06,0.48,-0.0634631
-0.05,0.48,-0.0529631
-0.04,0.48,-0.042421161
-0.03,0.48,-0.03184551
-0.02,0.48,-0.021244481
-0.01,0.48,-0.010626488
0,0.48,0
0.01,0.48,0.010626488
0.02,0.48,0.021244481
0.03,0.48,0.03184551
0.04,0.48,0.042421161
0.05,0.48,0.0529631
0.06,0.48,0.0634631
0.07,0.48,0.073913067
0.08,0.48,0.084305063
0.09,0.48,0.094631329
0.1,0.48,0.10488431
0.11,0.48,0.11505667
0.12,0.48,0.12514132
0.13,0.48,0.13513144
0.14,0.48,0.14502047
0.15,0.48,0.15480214
0.16,0.48,0.16447051
0.17,0.48,0.17401994
0.18,0.48,0.1834451
0.19,0.48,0.19274103
0.2,0.48,0.20190308
0.21,0.48,0.21092695
0.22,0.48,0.2198087
0.23,0.48,0.22854471
0.24,0.48,0.23713174
0.25,0.48,0.24556687
0.26,0.48,0.25384752
0.27,0.48,0.26197147
0.28,0.48,0.2699368
0.29,0.48,0.27774193
0.3,0.48,0.28538559
0.31,0.48,0.29286682
0.32,0.48,0.30018494
0.33,0.48,0.30733958
0.34,0.48,0.3143306
0.35,0.48,0.32115817
0.36,0.48,0.32782268
0.37,0.48,0.33432476
0.38,0.48,0.34066526
0.39,0.48,0.34684525
0.4,0.48,0.35286599
0.41,0.48,0.35872893
0.42,0.48,0.36443568
0.43,0.48,0.36998803
0.44,0.48,0.37538788
0.45,0.48,0.38063729
0.46,0.48,0.38573845
0.47,0.48,0.39069362
0.48,0.48,0.3955052
0.49,0.48,0.40017565
0.5,0.48,0.40470752
0.51,0.48,0.40910343
0.52,0.48,0.41336603
0.53,0.48,0.41749805
0.54,0.48,0.42150224
0.55,0.48,0.42538139
0.56,0.48,0.42913829
0.57,0.48,0.43277579
0.58,0.48,0.4362967
0.59,0.48,0.43970386
0.6,0.48,0.44300011
0.61,0.48,0.44618825
0.62,0.48,0.4492711
0.63,0.48,0.45225143
0.64,0.48,0.45513202
0.65,0.48,0.4579156
0.66,0.48,0.46060487
0.67,0.48,0.4632025
0.68,0.48,0.46571112
0.69,0.48,0.46813333
0.7,0.48,0.47047167
0.71,0.48,0.47272865
0.72,0.48,0.47490674
0.73,0.48,0.47700834
0.74,0.48,0.47903582
0.75,0.48,0.48099149
0.76,0.48,0.48287763
0.77,0.48,0.48469644
0.78,0.48,0.48645009
0.79,0.48,0.48814069
0.8,0.48,0.4897703
0.81,0.48,0.49134093
0.82,0.48,0.49285453
0.83,0.48,0.494313
0.84,0.48,0.49571821
0.85,0.48,0.49707195
0.86,0.48,0.49837597
0.87,0.48,0.49963198
0.88,0.48,0.50084163
0.89,0.48,0.50200653
0.9,0.48,0.50312823
0.91,0.48,0.50420824
0.92,0.48,0.50524803
0.93,0.48,0.50624902
0.94,0.48,0.50721258
0.95,0.48,0.50814005
0.96,0.48,0.50903272
0.97,0.48,0.50989182
0.98,0.48,0.51071858
0.99,0.48,0.51151416
1,0.48,0.51227969
-1,0.49,-0.49715421
-0.99,0.49,-0.49641128
-0.98,0.49,-0.4956392
-0.97,0.49,-0.49483685
-0.96,0.49,-0.49400311
-0.95,0.49,-0.4931368
-0.94,0.49,-0.49223672
-0.93,0.49,-0.4913016
-0.92,0.49,-0.49033017
-0.91,0.49,-0.48932108
-0.9,0.49,-0.48827295
-0.89,0.49,-0.48718437
-0.88,0.49,-0.48605387
-0.87,0.49,-0.48487994
-0.86,0.49,-0.48366101
-0.85,0.49,-0.48239549
-0.84,0.49,-0.48108172
-0.83,0.49,-0.47971801
-0.82,0.49,-0.47830259
-0.81,0.49,-0.47683368
-0.8,0.49,-0.47530943
-0.79,0.49,-0.47372794
-0.78,0.49,-0.47208725
-0.77,0.49,-0.47038538
-0.76,0.49,-0.46862027
-0.75,0.49,-0.46678982
-0.74,0.49,-0.46489189
-0.73,0.49,-0.46292427
-0.72,0.49,-0.46088473
-0.71,0.49,-0.45877095
-0.7,0.49,-0.45658061
-0.69,0.49,-0.45431131
-0.68,0.49,-0.45196062
-0.67,0.49,-0.44952607
-0.66,0.49,-0.44700514
-0.65,0.49,-0.44439527
-0.64,0.49,-0.44169388
-0.63,0.49,-0.43889834
-0.62,0.49,-0.436006
-0.61,0.49,-0.43301418
-0.6,0.49,-0.42992017
-0.59,0.49,-0.42672125
-0.58,0.49,-0.42341468
-0.57,0.49,-0.41999773
-0.56,0.49,-0.41646763
-0.55,0.49,-0.41282165
-0.54,0.49,-0.40905704
-0.53,0.49,-0.40517108
-0.52,0.49,-0.40116106
-0.51,0.49,-0.39702431
-0.5,0.49,-0.3927582
-0.49,0.49,-0.38836014
-0.48,0.49,-0.38382758
-0.47,0.49,-0.37915807
-0.46,0.49,-0.3743492
-0.45,0.49,-0.36939867
-0.44,0.49,-0.36430424
-0.43,0.49,-0.35906383
-0.42,0.49,-0.35367542
-0.41,0.49,-0.34813717
-0.4,0.49,-0.34244733
-0.39,0.49,-0.33660436
-0.38,0.49,-0.33060684
-0.37,0.49,-0.32445354
-0.36,0.49,-0.31814345
-0.35,0.49,-0.31167571
-0.34,0.49,-0.30504973
-0.33,0.49,-0.29826512
-0.32,0.49,-0.29132174
-0.31,0.49,-0.28421969
-0.3,0.49,-0.27695935
-0.29,0.49,-0.26954137
-0.28,0.49,-0.26196669
-0.27,0.49,-0.25423655
-0.26,0.49,-0.24635247
-0.25,0.49,-0.2383163
-0.24,0.49,-0.23013023
-0.23,0.49,-0.22179674
-0.22,0.49,-0.21331866
-0.21,0.49,-0.20469916
-0.2,0.49,-0.19594172
-0.19,0.49,-0.18705019
-0.18,0.49,-0.17802873
-0.17,0.49,-0.16888185
-0.16,0.49,-0.15961438
-0.15,0.49,-0.15023148
-0.14,0.49,-0.14073862
-0.13,0.49,-0.13114157
-0.12,0.49,-0.12144642
-0.11,0.49,-0.11165953
-0.1,0.49,-0.10178751
-0.09,0.49,-0.091837262
-0.08,0.49,-0.081815887
-0.07,0.49,-0.071730724
-0.06,0.49,-0.0615893
-0.05,0.49,-0.051399321
-0.04,0.49,-0.041168641
-0.03,0.49,-0.030905245
-0.02,0.49,-0.020617221
-0.01,0.49,-0.010312733
0,0.49,0
0.01,0.49,0.010312733
0.02,0.49,0.020617221
0.03,0.49,0.030905245
0.04,0.49,0.041168641
0.05,0.49,0.051399321
0.06,0.49,0.0615893
0.07,0.49,0.071730724
0.08,0.49,0.081815887
0.09,0.49,0.091837262
0.1,0.49,0.10178751
0.11,0.49,0.11165953
0.12,0.49,0.12144642
0.13,0.49,0.13114157
0.14,0.49,0.14073862
0.15,0.49,0.15023148
0.16,0.49,0.15961438
0.17,0.49,0.16888185
0.18,0.49,0.17802873
0.19,0.49,0.18705019
0.2,0.49,0.19594172
0.21,0.49,0.20469916
0.22,0.49,0.21331866
0.23,0.49,0.22179674
0.24,0.49,0.23013023
0.25,0.49,0.2383163
0.26,0.49,0.24635247
0.27,0.49,0.25423655
0.28,0.49,0.26196669
0.29,0.49,0.26954137
0.3,0.49,0.27695935
0.31,0.49,0.28421969
0.32,0.49,0.29132174
0.33,0.49,0.29826512
0.34,0.49,0.30504973
0.35,0.49,0.31167571
0.36,0.49,0.31814345
0.37,0.49,0.32445354
0.38,0.49,0.33060684
0.39,0.49,0.33660436
0.4,0.49,0.34244733
0.41,0.49,0.34813717
0.42,0.49,0.35367542
0.43,0.49,0.35906383
0.44,0.49,0.36430424
0.45,0.49,0.36939867
0.46,0.49,0.3743492
0.47,0.49,0.37915807
0.48,0.49,0.38382758
0.49,0.49,0.38836014
0.5,0.49,0.3927582
0.51,0.49,0.39702431
0.52,0.49,0.40116106
0.53,0.49,0.40517108
0.54,0.49,0.40905704
0.55,0.49,0.41282165
0.56,0.49,0.41646763
0.57,0.49,0.41999773
0.58,0.49,0.42341468
0.59,0.49,0.42672125
0.6,0.49,0.42992017
0.61,0.49,0.43301418
0.62,0.49,0.436006
0.63,0.49,0.43889834
0.64,0.49,0.44169388
0.65,0.49,0.44439527
0.66,0.49,0.44700514
0.67,0.49,0.44952607
0.68,0.49,0.45196062
0.69,0.49,0.45431131
0.7,0.49,0.45658061
0.71,0.49,0.45877095
0.72,0.49,0.46088473
0.73,0.49,0.46292427
0.74,0.49,0.46489189
0.75,0.49,0.46678982
0.76,0.49,0.46862027
0.77,0.49,0.47038538
0.78,0.49,0.47208725
0.79,0.49,0.47372794
0.8,0.49,0.47530943
0.81,0.49,0.47683368
0.82,0.49,0.47830259
0.83,0.49,0.47971801
0.84,0.49,0.48108172
0.85,0.49,0.48239549
0.86,0.49,0.48366101
0.87,0.49,0.48487994
0.88,0.49,0.48605387
0.89,0.49,0.48718437
0.9,0.49,0.48827295
0.91,0.49,0.48932108
0.92,0.49,0.49033017
0.93,0.49,0.4913016
0.94,0.49,0.49223672
0.95,0.49,0.4931368
0.96,0.49,0.49400311
0.97,0.49,0.49483685
0.98,0.49,0.4956392
0.99,0.49,0.49641128
1,0.49,0.49715421
-1,0.5,-0.48201379
-0.99,0.5,-0.48129349
-0.98,0.5,-0.48054492
-0.97,0.5,-0.479767
-0.96,0.5,-0.47895865
-0.95,0.5,-0.47811873
-0.94,0.5,-0.47724606
-0.93,0.5,-0.47633942
-0.92,0.5,-0.47539757
-0.91,0.5,-0.47441921
-0.9,0.5,-0.47340301
-0.89,0.5,-0.47234758
-0.88,0.5,-0.4712515
-0.87,0.5,-0.47011332
-0.86,0.5,-0.46893152
-0.85,0.5,-0.46770454
-0.84,0.5,-0.46643078
-0.83,0.5,-0.46510859
-0.82,0.5,-0.46373628
-0.81,0.5,-0.46231211
-0.8,0.5,-0.46083428
-0.79,0.5,-0.45930095
-0.78,0.5,-0.45771023
-0.77,0.5,-0.45606018
-0.76,0.5,-0.45434883
-0.75,0.5,-0.45257413
-0.74,0.5,-0.45073399
-0.73,0.5,-0.4488263
-0.72,0.5,-0.44684886
-0.71,0.5,-0.44479946
-0.7,0.5,-0.44267582
-0.69,0.5,-0.44047563
-0.68,0.5,-0.43819653
-0.67,0.5,-0.43583612
-0.66,0.5,-0.43339196
-0.65,0.5,-0.43086158
-0.64,0.5,-0.42824246
-0.63,0.5,-0.42553205
-0.62,0.5,-0.4227278
-0.61,0.5,-0.41982709
-0.6,0.5,-0.4168273
-0.59,0.5,-0.41372581
-0.58,0.5,-0.41051994
-0.57,0.5,-0.40720705
-0.56,0.5,-0.40378446
-0.55,0.5,-0.40024951
-0.54,0.5,-0.39659955
-0.53,0.5,-0.39283193
-0.52,0.5,-0.38894403
-0.51,0.5,-0.38493327
-0.5,0.5,-0.38079708
-0.49,0.5,-0.37653295
-0.48,0.5,-0.37213843
-0.47,0.5,-0.36761113
-0.46,0.5,-0.36294871
-0.45,0.5,-0.35814894
-0.44,0.5,-0.35320966
-0.43,0.5,-0.34812884
-0.42,0.5,-0.34290453
-0.41,0.5,-0.33753494
-0.4,0.5,-0.33201839
-0.39,0.5,-0.32635335
-0.38,0.5,-0.32053848
-0.37,0.5,-0.31457258
-0.36,0.5,-0.30845465
-0.35,0.5,-0.30218389
-0.34,0.5,-0.2957597
-0.33,0.5,-0.28918171
-0.32,0.5,-0.28244978
-0.31,0.5,-0.27556401
-0.3,0.5,-0.26852478
-0.29,0.5,-0.26133271
-0.28,0.5,-0.25398872
-0.27,0.5,-0.24649398
-0.26,0.5,-0.23885001
-0.25,0.5,-0.23105858
-0.24,0.5,-0.22312181
-0.23,0.5,-0.21504211
-0.22,0.5,-0.20682222
-0.21,0.5,-0.19846522
-0.2,0.5,-0.18997448
-0.19,0.5,-0.18135373
-0.18,0.5,-0.17260702
-0.17,0.5,-0.1637387
-0.16,0.5,-0.15475346
-0.15,0.5,-0.14565631
-0.14,0.5,-0.13645254
-0.13,0.5,-0.12714777
-0.12,0.5,-0.11774787
-0.11,0.5,-0.10825903
-0.1,0.5,-0.09868766
-0.09,0.5,-0.089040434
-0.08,0.5,-0.079324252
-0.07,0.5,-0.069546224
-0.06,0.5,-0.059713649
-0.05,0.5,-0.049833997
-0.04,0.5,-0.039914885
-0.03,0.5,-0.029964052
-0.02,0.5,-0.01998934
-0.01,0.5,-0.0099986669
0,0.5,0
0.01,0.5,0.0099986669
0.02,0.5,0.01998934
0.03,0.5,0.029964052
0.04,0.5,0.039914885
0.05,0.5,0.049833997
0.06,0.5,0.059713649
0.07,0.5,0.069546224
0.08,0.5,0.079324252
0.09,0.5,0.089040434
0.1,0.5,0.09868766
0.11,0.5,0.10825903
0.12,0.5,0.11774787
0.13,0.5,0.12714777
0.14,0.5,0.13645254
0.15,0.5,0.14565631
0.16,0.5,0.15475346
0.17,0.5,0.1637387
0.18,0.5,0.17260702
0.19,0.5,0.18135373
0.2,0.5,0.18997448
0.21,0.5,0.19846522
0.22,0.5,0.20682222
0.23,0.5,0.21504211
0.24,0.5,0.22312181
0.25,0.5,0.23105858
0.26,0.5,0.23885001
0.27,0.5,0.24649398
0.28,0.5,0.25398872
0.29,0.5,0.26133271
0.3,0.5,0.26852478
0.31,0.5,0.27556401
0.32,0.5,0.28244978
0.33,0.5,0.28918171
0.34,0.5,0.2957597
0.35,0.5,0.30218389
0.36,0.5,0.30845465
0.37,0.5,0.31457258
0.38,0.5,0.32053848
0.39,0.5,0.32635335
0.4,0.5,0.33201839
0.41,0.5,0.33753494
0.42,0.5,0.34290453
0.43,0.5,0.34812884
0.44,0.5,0.35320966
0.45,0.5,0.35814894
0.46,0.5,0.36294871
0.47,0.5,0.36761113
0.48,0.5,0.37213843
0.49,0.5,0.37653295
0.5,0.5,0.38079708
0.51,0.5,0.38493327
0.52,0.5,0.38894403
0.53,0.5,0.39283193
0.54,0.5,0.39659955
0.55,0.5,0.40024951
0.56,0.5,0.40378446
0.57,0.5,0.40720705
0.58,0.5,0.41051994
0.59,0.5,0.41372581
0.6,0.5,0.4168273
0.61,0.5,0.41982709
0.62,0.5,0.4227278
0.63,0.5,0.42553205
0.64,0.5,0.42824246
0.65,0.5,0.43086158
0.66,0.5,0.43339196
0.67,0.5,0.43583612
0.68,0.5,0.43819653
0.69,0.5,0.44047563
0.7,0.5,0.44267582
0.71,0.5,0.44479946
0.72,0.5,0.44684886
0.73,0.5,0.4488263
0.74,0.5,0.45073399
0.75,0.5,0.45257413
0.76,0.5,0.45434883
0.77,0.5,0.45606018
0.78,0.5,0.45771023
0.79,0.5,0.45930095
0.8,0.5,0.46083428
0.81,0.5,0.46231211
0.82,0.5,0.46373628
0.83,0.5,0.46510859
0.84,0.5,0.46643078
0.85,0.5,0.46770454
0.86,0.5,0.46893152
0.87,0.5,0.47011332
0.88,0.5,0.4712515
0.89,0.5,0.47234758
0.9,0.5,0.47340301
0.91,0.5,0.47441921
0.92,0.5,0.47539757
0.93,0.5,0.47633942
0.94,0.5,0.47724606
0.95,0.5,0.47811873
0.96,0.5,0.47895865
0.97,0.5,0.479767
0.98,0.5,0.48054492
0.99,0.5,0.48129349
1,0.5,0.48201379
-1,0.51,-0.46687337
-0.99,0.51,-0.4661757
-0.98,0.51,-0.46545063
-0.97,0.51,-0.46469716
-0.96,0.51,-0.4639142
-0.95,0.51,-0.46310066
-0.94,0.51,-0.4622554
-0.93,0.51,-0.46137724
-0.92,0.51,-0.46046497
-0.91,0.51,-0.45951734
-0.9,0.51,-0.45853306
-0.89,0.51,-0.45751078
-0.88,0.51,-0.45644914
-0.87,0.51,-0.4553467
-0.86,0.51,-0.45420202
-0.85,0.51,-0.45301358
-0.84,0.51,-0.45177983
-0.83,0.51,-0.45049918
-0.82,0.51,-0.44916997
-0.81,0.51,-0.44779054
-0.8,0.51,-0.44635912
-0.79,0.51,-0.44487396
-0.78,0.51,-0.4433332
-0.77,0.51,-0.44173499
-0.76,0.51,-0.44007739
-0.75,0.51,-0.43835843
-0.74,0.51,-0.4365761
-0.73,0.51,-0.43472832
-0.72,0.51,-0.432813
-0.71,0.51,-0.43082797
-0.7,0.51,-0.42877104
-0.69,0.51,-0.42663996
-0.68,0.51,-0.42443245
-0.67,0.51,-0.42214618
-0.66,0.51,-0.41977879
-0.65,0.51,-0.41732789
-0.64,0.51,-0.41479104
-0.63,0.51,-0.41216577
-0.62,0.51,-0.4094496
-0.61,0.51,-0.40664
-0.6,0.51,-0.40373444
-0.59,0.51,-0.40073036
-0.58,0.51,-0.3976252
-0.57,0.51,-0.39441636
-0.56,0.51,-0.39110128
-0.55,0.51,-0.38767737
-0.54,0.51,-0.38414206
-0.53,0.51,-0.38049278
-0.52,0.51,-0.37672701
-0.51,0.51,-0.37284222
-0.5,0.51,-0.36883595
-0.49,0.51,-0.36470577
-0.48,0.51,-0.36044928
-0.47,0.51,-0.35606418
-0.46,0.51,-0.35154821
-0.45,0.51,-0.34689921
-0.44,0.51,-0.34211508
-0.43,0.51,-0.33719385
-0.42,0.51,-0.33213364
-0.41,0.51,-0.32693271
-0.4,0.51,-0.32158944
-0.39,0.51,-0.31610235
-0.38,0.51,-0.31047012
-0.37,0.51,-0.30469162
-0.36,0.51,-0.29876586
-0.35,0.51,-0.29269206
-0.34,0.51,-0.28646966
-0.33,0.51,-0.28009829
-0.32,0.51,-0.27357781
-0.31,0.51,-0.26690834
-0.3,0.51,-0.26009022
-0.29,0.51,-0.25312406
-0.28,0.51,-0.24601074
-0.27,0.51,-0.23875142
-0.26,0.51,-0.23134755
-0.25,0.51,-0.22380085
-0.24,0.51,-0.21611338
-0.23,0.51,-0.20828747
-0.22,0.51,-0.20032578
-0.21,0.51,-0.19223127
-0.2,0.51,-0.18400724
-0.19,0.51,-0.17565728
-0.18,0.51,-0.1671853
-0.17,0.51,-0.15859554
-0.16,0.51,-0.14989254
-0.15,0.51,-0.14108113
-0.14,0.51,-0.13216646
-0.13,0.51,-0.12315396
-0.12,0.51,-0.11404932
-0.11,0.51,-0.10485853
-0.1,0.51,-0.095587806
-0.09,0.51,-0.086243606
-0.08,0.51,-0.076832617
-0.07,0.51,-0.067361724
-0.06,0.51,-0.057837998
-0.05,0.51,-0.048268674
-0.04,0.51,-0.038661128
-0.03,0.51,-0.029022858
-0.02,0.51,-0.01936146
-0.01,0.51,-0.0096846012
0,0.51,0
0.01,0.51,0.0096846012
0.02,0.51,0.01936146
0.03,0.51,0.029022858
0.04,0.51,0.038661128
0.05,0.51,0.048268674
0.06,0.51,0.057837998
0.07,0.51,0.067361724
0.08,0.51,0.076832617
0.09,0.51,0.086243606
0.1,0.51,0.095587806
0.11,0.51,0.10485853
0.12,0.51,0.11404932
0.13,0.51,0.12315396
0.14,0.51,0.13216646
0.15,0.51,0.14108113
0.16,0.51,0.14989254
0.17,0.51,0.15859554
0.18,0.51,0.1671853
0.19,0.51,0.17565728
0.2,0.51,0.18400724
0.21,0.51,0.19223127
0.22,0.51,0.20032578
0.23,0.51,0.20828747
0.24,0.51,0.21611338
0.25,0.51,0.22380085
0.26,0.51,0.23134755
0.27,0.51,0.23875142
0.28,0.51,0.24601074
0.29,0.51,0.25312406
0.3,0.51,0.26009022
0.31,0.51,0.26690834
0.32,0.51,0.27357781
0.33,0.51,0.28009829
0.34,0.51,0.28646966
0.35,0.51,0.29269206
0.36,0.51,0.29876586
0.37,0.51,0.30469162
0.38,0.51,0.31047012
0.39,0.51,0.31610235
0.4,0.51,0.32158944
0.41,0.51,0.32693271
0.42,0.51,0.33213364
0.43,0.51,0.33719385
0.44,0.51,0.34211508
0.45,0.51,0.34689921
0.46,0.51,0.35154821
0.47,0.51,0.35606418
0.48,0.51,0.36044928
0.49,0.51,0.36470577
0.5,0.51,0.36883595
0.51,0.51,0.37284222
0.52,0.51,0.37672701
0.53,0.51,0.38049278
0.54,0.51,0.38414206
0.55,0.51,0.38767737
0.56,0.51,0.39110128
0.57,0.51,0.39441636
0.58,0.51,0.3976252
0.59,0.51,0.40073036
0.6,0.51,0.40373444
0.61,0.51,0.40664
0.62,0.51,0.4094496
0.63,0.51,0.41216577
0.64,0.51,0.41479104
0.65,0.51,0.41732789
0.66,0.51,0.41977879
0.67,0.51,0.42214618
0.68,0.51,0.42443245
0.69,0.51,0.42663996
0.7,0.51,0.42877104
0.71,0.51,0.43082797
0.72,0.51,0.432813
0.73,0.51,0.43472832
0.74,0.51,0.4365761
0.75,0.51,0.43835843
0.76,0.51,0.44007739
0.77,0.51,0.44173499
0.78,0.51,0.4433332
0.79,0.51,0.44487396
0.8,0.51,0.44635912
0.81,0.51,0.44779054
0.82,0.51,0.44916997
0.83,0.51,0.45049918
0.84,0.51,0.45177983
0.85,0.51,0.45301358
0.86,0.51,0.45420202
0.87,0.51,0.4553467
0.88,0.51,0.45644914
0.89,0.51,0.45751078
0.9,0.51,0.45853306
0.91,0.51,0.45951734
0.92,0.51,0.46046497
0.93,0.51,0.46137724
0.94,0.51,0.4622554
0.95,0.51,0.46310066
0.96,0.51,0.4639142
0.97,0.51,0.46469716
0.98,0.51,0.46545063
0.99,0.51,0.4661757
1,0.51,0.46687337
-1,0.52,-0.45174789
-0.99,0.52,-0.45107282
-0.98,0.52,-0.45037125
-0.97,0.52,-0.44964218
-0.96,0.52,-0.44888459
-0.95,0.52,-0.44809741
-0.94,0.52,-0.44727953
-0.93,0.52,-0.44642982
-0.92,0.52,-0.44554711
-0.91,0.52,-0.44463018
-0.9,0.52,-0.44367779
-0.89,0.52,-0.44268863
-0.88,0.52,-0.44166138
-0.87,0.52,-0.44059466
-0.86,0.52,-0.43948706
-0.85,0.52,-0.43833712
-0.84,0.52,-0.43714335
-0.83,0.52,-0.43590418
-0.82,0.52,-0.43461804
-0.81,0.52,-0.43328329
-0.8,0.52,-0.43189825
-0.79,0.52,-0.4304612
-0.78,0.52,-0.42897037
-0.77,0.52,-0.42742393
-0.76,0.52,-0.42582003
-0.75,0.52,-0.42415676
-0.74,0.52,-0.42243217
-0.73,0.52,-0.42064426
-0.72,0.52,-0.41879099
-0.71,0.52,-0.41687027
-0.7,0.52,-0.41487998
-0.69,0.52,-0.41281794
-0.68,0.52,-0.41068195
-0.67,0.52,-0.40846975
-0.66,0.52,-0.40617906
-0.65,0.52,-0.40380756
-0.64,0.52,-0.40135289
-0.63,0.52,-0.39881268
-0.62,0.52,-0.3961845
-0.61,0.52,-0.39346593
-0.6,0.52,-0.3906545
-0.59,0.52,-0.38774775
-0.58,0.52,-0.38474318
-0.57,0.52,-0.3816383
-0.56,0.52,-0.37843062
-0.55,0.52,-0.37511764
-0.54,0.52,-0.37169686
-0.53,0.52,-0.36816581
-0.52,0.52,-0.36452204
-0.51,0.52,-0.36076311
-0.5,0.52,-0.35688663
-0.49,0.52,-0.35289025
-0.48,0.52,-0.34877167
-0.47,0.52,-0.34452863
-0.46,0.52,-0.34015897
-0.45,0.52,-0.33566058
-0.44,0.52,-0.33103144
-0.43,0.52,-0.32626965
-0.42,0.52,-0.32137338
-0.41,0.52,-0.31634094
-0.4,0.52,-0.31117078
-0.39,0.52,-0.30586146
-0.38,0.52,-0.3004117
-0.37,0.52,-0.2948204
-0.36,0.52,-0.28908662
-0.35,0.52,-0.28320961
-0.34,0.52,-0.27718879
-0.33,0.52,-0.27102384
-0.32,0.52,-0.26471461
-0.31,0.52,-0.25826121
-0.3,0.52,-0.25166397
-0.29,0.52,-0.2449235
-0.28,0.52,-0.23804063
-0.27,0.52,-0.2310165
-0.26,0.52,-0.22385249
-0.25,0.52,-0.21655029
-0.24,0.52,-0.20911187
-0.23,0.52,-0.2015395
-0.22,0.52,-0.19383575
-0.21,0.52,-0.18600348
-0.2,0.52,-0.17804588
-0.19,0.52,-0.16996644
-0.18,0.52,-0.16176893
-0.17,0.52,-0.15345746
-0.16,0.52,-0.14503641
-0.15,0.52,-0.13651047
-0.14,0.52,-0.12788461
-0.13,0.52,-0.11916409
-0.12,0.52,-0.11035442
-0.11,0.52,-0.10146139
-0.1,0.52,-0.092491011
-0.09,0.52,-0.083449539
-0.08,0.52,-0.074343441
-0.07,0.52,-0.06517938
-0.06,0.52,-0.055964198
-0.05,0.52,-0.046704895
-0.04,0.52,-0.037408608
-0.03,0.52,-0.028082593
-0.02,0.52,-0.018734199
-0.01,0.52,-0.0093708454
0,0.52,0
0.01,0.52,0.0093708454
0.02,0.52,0.018734199
0.03,0.52,0.028082593
0.04,0.52,0.037408608
0.05,0.52,0.046704895
0.06,0.52,0.055964198
0.07,0.52,0.06517938
0.08,0.52,0.074343441
0.09,0.52,0.083449539
0.1,0.52,0.092491011
0.11,0.52,0.10146139
0.12,0.52,0.11035442
0.13,0.52,0.11916409
0.14,0.52,0.12788461
0.15,0.52,0.13651047
0.16,0.52,0.14503641
